created_at,id,created_at,author,location,retweet_count,tweet,in_reply
2017-10-10 08:32:30,917669154202714112,2017-10-10 08:32:30,KristinaZanotti,,13,RT @vistarinteut: Rättsäkert? Knappast! https://t.co/RAPj1Non5J,
2017-10-10 08:30:22,917668616304234496,2017-10-10 08:30:22,KristinaZanotti,,5,RT @IngerStenlund: Ny tvångsdeportation av åldersuppskriven ensamkommande - benefit... - #vistårinteut https://t.co/6dB2oOIf9X via @mynewsd…,
2017-10-10 08:30:15,917668587753623552,2017-10-10 08:30:15,KabbeLeif,,28,RT @AsaLindhagen: Det är vansinne att vi sänder unga in i döden. Stoppa utvisningarna till Afghanistan! #låtdeungastanna #vistårinteut http…,
2017-10-10 08:28:56,917668257741660162,2017-10-10 08:28:56,KristinaZanotti,,19,RT @vistarinteut: Enligt @MRibbenvik utvisas inga kristna. Vad säger du @SwedishPM? https://t.co/c2JktColBn,
2017-10-10 08:23:56,917666996426366976,2017-10-10 08:23:56,mohammadi9088,Hazaristan/Sverige ,19,RT @vistarinteut: Enligt @MRibbenvik utvisas inga kristna. Vad säger du @SwedishPM? https://t.co/c2JktColBn,
2017-10-10 08:02:52,917661696960974848,2017-10-10 08:02:52,KristinaEriks10,,28,RT @AsaLindhagen: Det är vansinne att vi sänder unga in i döden. Stoppa utvisningarna till Afghanistan! #låtdeungastanna #vistårinteut http…,
2017-10-10 07:45:53,917657423132942336,2017-10-10 07:45:53,KinaHagman,,16,RT @berge_stina: #vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/MA2oCROUDA via @YouTube,
2017-10-10 07:34:16,917654500969721856,2017-10-10 07:34:16,KristinaEriks10,,19,RT @vistarinteut: Enligt @MRibbenvik utvisas inga kristna. Vad säger du @SwedishPM? https://t.co/c2JktColBn,
2017-10-10 07:32:13,917653982792863744,2017-10-10 07:32:13,IngerStenlund,Södra Lappland,3,"RT @FruZiethen: Varför så tyst @SwedishPM ? 
#vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/PfSZEeumD3 v…",
2017-10-10 07:24:52,917652132836315136,2017-10-10 07:24:52,IngerStenlund,Södra Lappland,19,RT @vistarinteut: Enligt @MRibbenvik utvisas inga kristna. Vad säger du @SwedishPM? https://t.co/c2JktColBn,
2017-10-10 07:20:25,917651015771525120,2017-10-10 07:20:25,vistarinteut,,19,Enligt @MRibbenvik utvisas inga kristna. Vad säger du @SwedishPM? https://t.co/c2JktColBn,
2017-10-10 07:14:57,917649639792414720,2017-10-10 07:14:57,hgstedt,"Växjö, Sweden",13,RT @vistarinteut: Rättsäkert? Knappast! https://t.co/RAPj1Non5J,
2017-10-10 07:08:07,917647918756134912,2017-10-10 07:08:07,Mr_Omarsson,Stockholm. Mogadishu.,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-10 07:00:04,917645893133795328,2017-10-10 07:00:04,berge_stina,Hoceanien,28,RT @AsaLindhagen: Det är vansinne att vi sänder unga in i döden. Stoppa utvisningarna till Afghanistan! #låtdeungastanna #vistårinteut http…,
2017-10-10 06:53:59,917644360979812352,2017-10-10 06:53:59,vistarinteut,,13,Rättsäkert? Knappast! https://t.co/RAPj1Non5J,
2017-10-10 06:46:49,917642558288875521,2017-10-10 06:46:49,HallanderEva,,5,RT @IngerStenlund: Ny tvångsdeportation av åldersuppskriven ensamkommande - benefit... - #vistårinteut https://t.co/6dB2oOIf9X via @mynewsd…,
2017-10-10 06:43:25,917641702181089280,2017-10-10 06:43:25,jenny_norell,"Stockholm, Sverige",2,RT @mimare: Idag är en dag när Sverige återigen ska utvisa ungdomar till Afghanistan. En mörk dag där Sverige åter väljer bort humanism. #v…,
2017-10-10 06:36:22,917639930117050368,2017-10-10 06:36:22,Hamnviken,"Kramfors, Sweden",5,RT @IngerStenlund: Ny tvångsdeportation av åldersuppskriven ensamkommande - benefit... - #vistårinteut https://t.co/6dB2oOIf9X via @mynewsd…,
2017-10-10 06:34:35,917639477551648768,2017-10-10 06:34:35,MattiasBengtsso,,28,RT @AsaLindhagen: Det är vansinne att vi sänder unga in i döden. Stoppa utvisningarna till Afghanistan! #låtdeungastanna #vistårinteut http…,
2017-10-10 06:30:43,917638506842910720,2017-10-10 06:30:43,IngerStenlund,Södra Lappland,5,Ny tvångsdeportation av åldersuppskriven ensamkommande - benefit... - #vistårinteut https://t.co/6dB2oOIf9X via @mynewsdesk_se,
2017-10-10 06:30:24,917638425804791813,2017-10-10 06:30:24,christergsson,Ljungaverk,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-10 06:30:00,917638326231994368,2017-10-10 06:30:00,JulianaGristell,Stockholm,0,Viktig text av @ChristinaHoej (V).💔 #amnestinu #vistårinteut https://t.co/kWV6SiadfA,
2017-10-10 06:15:27,917634665523105792,2017-10-10 06:15:27,KristinaZanotti,,1,"RT @FruZiethen: Varför så tyst @SwedishPM ? 
#vistårinteut - WilliamSpetz talar om rättsosäkerhet i asylprocessen https://t.co/DLHZJSyGlE v…",
2017-10-10 06:14:48,917634499659386880,2017-10-10 06:14:48,KristinaZanotti,,3,"RT @FruZiethen: Varför så tyst @SwedishPM ? 
#vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/PfSZEeumD3 v…",
2017-10-10 06:14:44,917634484098535424,2017-10-10 06:14:44,KristinaZanotti,,2,"RT @FruZiethen: Varför så tyst @SwedishPM ? 
#vistårinteut - Björn Kjellman talar om rättsosäkerhet i asylprocessen https://t.co/ccvEr1R2Ss…",
2017-10-10 06:14:10,917634340783362048,2017-10-10 06:14:10,KristinaZanotti,,4,"RT @FruZiethen: Varför så tyst @SwedishPM ? 
#vistårinteut - Jonas Gardell talar om rättsosäkerhet i asylprocessen https://t.co/EC7z5FACTA…",
2017-10-10 06:07:09,917632576495476736,2017-10-10 06:07:09,Hamnviken,"Kramfors, Sweden",4,"RT @MadeleineMaddis: @socialdemokrat ni utvisar unga till dödenÄr det ok?Är det er politik? Skandal Skäms
#låtdeungastanna #vistårinteut 
h…",
2017-10-10 06:06:58,917632530337157121,2017-10-10 06:06:58,KristinaZanotti,,28,RT @AsaLindhagen: Det är vansinne att vi sänder unga in i döden. Stoppa utvisningarna till Afghanistan! #låtdeungastanna #vistårinteut http…,
2017-10-10 06:03:26,917631641866133504,2017-10-10 06:03:26,JulianaGristell,Stockholm,0,Löfvens (S) omänskliga asylpolitik gör mig skämmas. Dags för #amnestinu ! 💔@SwedishPM #vistårinteut #fempol https://t.co/Fx0IvJV95N,
2017-10-10 05:57:22,917630112849424385,2017-10-10 05:57:22,18dPl,,13,"RT @spanarlid: Fatemeh Khavari hotar Jimmie Åkesson och Mattias Karlsson.
https://t.co/0yHOHO9LYm
#svpol #svkrim #miljardbedrägerier #vistå…",
2017-10-10 05:50:31,917628391637110784,2017-10-10 05:50:31,TEXOTX,"Stockholm, Sweden",13,"RT @spanarlid: Fatemeh Khavari hotar Jimmie Åkesson och Mattias Karlsson.
https://t.co/0yHOHO9LYm
#svpol #svkrim #miljardbedrägerier #vistå…",
2017-10-10 05:49:02,917628015781269505,2017-10-10 05:49:02,Carl_I_Dagman,Sweden,13,"RT @spanarlid: Fatemeh Khavari hotar Jimmie Åkesson och Mattias Karlsson.
https://t.co/0yHOHO9LYm
#svpol #svkrim #miljardbedrägerier #vistå…",
2017-10-10 05:46:20,917627337423904769,2017-10-10 05:46:20,Harriet_Sthlm,Norrtälje,13,"RT @spanarlid: Fatemeh Khavari hotar Jimmie Åkesson och Mattias Karlsson.
https://t.co/0yHOHO9LYm
#svpol #svkrim #miljardbedrägerier #vistå…",
2017-10-10 05:46:13,917627308038672384,2017-10-10 05:46:13,GullanderBjorn,Ljungby,0,"— Sveriges S-regering går Sverigedemokraternas ärende! :(
#vistårinteut https://t.co/n4syOSMrgW",
2017-10-10 05:45:39,917627166459867136,2017-10-10 05:45:39,pzfabbe,På behörigt avstånd.,13,"RT @spanarlid: Fatemeh Khavari hotar Jimmie Åkesson och Mattias Karlsson.
https://t.co/0yHOHO9LYm
#svpol #svkrim #miljardbedrägerier #vistå…",
2017-10-10 05:39:46,917625683119140864,2017-10-10 05:39:46,JimmyKarlberg,,13,"RT @spanarlid: Fatemeh Khavari hotar Jimmie Åkesson och Mattias Karlsson.
https://t.co/0yHOHO9LYm
#svpol #svkrim #miljardbedrägerier #vistå…",
2017-10-10 05:28:38,917622881718358016,2017-10-10 05:28:38,JulianaGristell,Stockholm,2,RT @mimare: Idag är en dag när Sverige återigen ska utvisa ungdomar till Afghanistan. En mörk dag där Sverige åter väljer bort humanism. #v…,
2017-10-10 05:20:04,917620724843601920,2017-10-10 05:20:04,LindaLWahlin,,13,RT @berge_stina: #vistårinteut - Björn Kjellman talar om rättsosäkerhet i asylprocessen https://t.co/WEv0bHXP3g via @YouTube,
2017-10-10 05:19:38,917620616391548928,2017-10-10 05:19:38,LindaLWahlin,,16,RT @berge_stina: #vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/MA2oCROUDA via @YouTube,
2017-10-10 05:13:32,917619082551287808,2017-10-10 05:13:32,Nebosa,,13,"RT @spanarlid: Fatemeh Khavari hotar Jimmie Åkesson och Mattias Karlsson.
https://t.co/0yHOHO9LYm
#svpol #svkrim #miljardbedrägerier #vistå…",
2017-10-10 05:06:31,917617316132741121,2017-10-10 05:06:31,mimare,,2,Idag är en dag när Sverige återigen ska utvisa ungdomar till Afghanistan. En mörk dag där Sverige åter väljer bort humanism. #vistårinteut,
2017-10-10 05:03:08,917616464101769216,2017-10-10 05:03:08,lensah57,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-10 05:00:53,917615900307619840,2017-10-10 05:00:53,spanarlid,Sundsvall,13,"Fatemeh Khavari hotar Jimmie Åkesson och Mattias Karlsson.
https://t.co/0yHOHO9LYm
#svpol #svkrim… https://t.co/cI2AQfLwdi",
2017-10-10 04:38:10,917610181923663872,2017-10-10 04:38:10,MadeleineMaddis,,4,"RT @FruZiethen: Varför så tyst @SwedishPM ? 
#vistårinteut - Jonas Gardell talar om rättsosäkerhet i asylprocessen https://t.co/EC7z5FACTA…",
2017-10-10 04:24:42,917606794582745088,2017-10-10 04:24:42,Hamnviken,"Kramfors, Sweden",4,"RT @FruZiethen: Varför så tyst @SwedishPM ? 
#vistårinteut - Jonas Gardell talar om rättsosäkerhet i asylprocessen https://t.co/EC7z5FACTA…",
2017-10-10 04:09:48,917603044468121601,2017-10-10 04:09:48,Hamnviken,"Kramfors, Sweden",3,"RT @FruZiethen: Varför så tyst @SwedishPM ? 
#vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/PfSZEeumD3 v…",
2017-10-10 04:06:35,917602236053770240,2017-10-10 04:06:35,Hamnviken,"Kramfors, Sweden",2,"RT @FruZiethen: Varför så tyst @SwedishPM ? 
#vistårinteut - Björn Kjellman talar om rättsosäkerhet i asylprocessen https://t.co/ccvEr1R2Ss…",
2017-10-10 04:01:29,917600951837401089,2017-10-10 04:01:29,NickieSnll,Upplands Väsby Sweden,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-10 03:37:14,917594849980964864,2017-10-10 03:37:14,MargaretaBergkv,,3,RT @MadeleineMaddis: Vart tog solidaritet vägen? Egoismen i regering och politik sätter norm. #låtdeungastanna #vistårinteut https://t.co/7…,
2017-10-10 02:50:17,917583032772677633,2017-10-10 02:50:17,AnnikaNilsson44,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-10 02:48:54,917582683697483776,2017-10-10 02:48:54,AnnikaNilsson44,,21,"RT @KinnaVSIU: Hetaste migrations frågan kallar SVT situationen för ensamkommande. 
S och M vill inte göra något. 
https://t.co/a4ZIskBSPu",
2017-10-10 00:49:40,917552678166843392,2017-10-10 00:49:40,FruZiethen,,1,"Varför så tyst @SwedishPM ? 
#vistårinteut - WilliamSpetz talar om rättsosäkerhet i asylprocessen https://t.co/DLHZJSyGlE via @YouTube",
2017-10-10 00:47:02,917552015219347456,2017-10-10 00:47:02,FruZiethen,,3,"Varför så tyst @SwedishPM ? 
#vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/PfSZEeumD3 via @YouTube",
2017-10-10 00:46:32,917551889566355456,2017-10-10 00:46:32,FruZiethen,,4,"Varför så tyst @SwedishPM ? 
#vistårinteut - Jonas Gardell talar om rättsosäkerhet i asylprocessen https://t.co/EC7z5FACTA via @YouTube",
2017-10-10 00:45:42,917551680559964160,2017-10-10 00:45:42,FruZiethen,,2,"Varför så tyst @SwedishPM ? 
#vistårinteut - Björn Kjellman talar om rättsosäkerhet i asylprocessen https://t.co/ccvEr1R2Ss via @YouTube",
2017-10-10 00:08:13,917542247880462337,2017-10-10 00:08:13,FruZiethen,,9,RT @MajBrittJonsso1: @anderslindberg Ett resursslöseri utan motstycke ungdomar som vill o kan bidra till svensk välfärd. Hur tänker ni @Swp…,
2017-10-10 00:08:06,917542217903898624,2017-10-10 00:08:06,FruZiethen,,1,"RT @magnus_vinqvist: @jprimen @anderslindberg Ja, jag har hämtat ut MIV:s egen statistik. Inte svårt alls, men tydligen för jobbigt för de…",
2017-10-09 22:45:16,917521374146711552,2017-10-09 22:45:16,FruZiethen,,19,RT @magnus_vinqvist: @metrosverige @metrodebatt Detta är ju helt befängt. Hur kan ni släppa igenom denna med tanke på allt som är känt om å…,
2017-10-09 22:33:10,917518328008241152,2017-10-09 22:33:10,KinnaVSIU,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 21:35:59,917503936126504960,2017-10-09 21:35:59,pursvensk,,0,"Berikningen...
#svpol #UngiSverige #migpol #afghaner #vistårinteut https://t.co/OteuOzxvn5",917503622690365442
2017-10-09 21:34:44,917503622690365442,2017-10-09 21:34:44,pursvensk,,0,"Batikhäxorna....
#svpol #UngiSverige #migpol #afghaner #vistårinteut https://t.co/fxt4MbFm8M",917503293416460291
2017-10-09 21:33:04,917503203868119040,2017-10-09 21:33:04,MillaRydstrand,,21,"RT @KinnaVSIU: Hetaste migrations frågan kallar SVT situationen för ensamkommande. 
S och M vill inte göra något. 
https://t.co/a4ZIskBSPu",
2017-10-09 21:28:47,917502123969040384,2017-10-09 21:28:47,BriHed11,Åre kommun,13,RT @berge_stina: #vistårinteut - Björn Kjellman talar om rättsosäkerhet i asylprocessen https://t.co/WEv0bHXP3g via @YouTube,
2017-10-09 21:26:03,917501436099022850,2017-10-09 21:26:03,lautreamont13,"Nacka, Sverige",28,RT @AsaLindhagen: Det är vansinne att vi sänder unga in i döden. Stoppa utvisningarna till Afghanistan! #låtdeungastanna #vistårinteut http…,
2017-10-09 21:24:00,917500922670059526,2017-10-09 21:24:00,JessicaSthlm,"Stockholm, världen",28,RT @AsaLindhagen: Det är vansinne att vi sänder unga in i döden. Stoppa utvisningarna till Afghanistan! #låtdeungastanna #vistårinteut http…,
2017-10-09 21:21:49,917500370250805248,2017-10-09 21:21:49,utesto1108,,16,RT @berge_stina: #vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/MA2oCROUDA via @YouTube,
2017-10-09 21:19:31,917499791994736640,2017-10-09 21:19:31,KaroColli,"Mostly Göteborg, Sweden",43,"RT @KinnaVSIU: Det är dessa barn och unga som tvångsdeporteras från Göteborg till Kabul på tisdag 10/10. ""Vi lydde bara order"" https://t.co…",
2017-10-09 21:16:25,917499011413823489,2017-10-09 21:16:25,utesto1108,,13,RT @berge_stina: #vistårinteut - Björn Kjellman talar om rättsosäkerhet i asylprocessen https://t.co/WEv0bHXP3g via @YouTube,
2017-10-09 21:10:35,917497544581795840,2017-10-09 21:10:35,rastadg,,16,RT @berge_stina: #vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/MA2oCROUDA via @YouTube,
2017-10-09 21:10:30,917497524017094656,2017-10-09 21:10:30,rastadg,,19,RT @magnus_vinqvist: @metrosverige @metrodebatt Detta är ju helt befängt. Hur kan ni släppa igenom denna med tanke på allt som är känt om å…,
2017-10-09 21:09:36,917497296790675458,2017-10-09 21:09:36,utesto1108,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 21:09:11,917497192616792064,2017-10-09 21:09:11,Nebosa,,13,"RT @spanarlid: En skam för Sverige! 
https://t.co/l9OzoM0tgg
#svpol #svkrim #miljardbedrägerier #vistårinteut #UngISverige https://t.co/fCK…",
2017-10-09 21:06:14,917496451688747010,2017-10-09 21:06:14,medicinarn,Vår herres hage,13,"RT @spanarlid: En skam för Sverige! 
https://t.co/l9OzoM0tgg
#svpol #svkrim #miljardbedrägerier #vistårinteut #UngISverige https://t.co/fCK…",
2017-10-09 21:04:40,917496056094642177,2017-10-09 21:04:40,HallanderEva,,28,RT @AsaLindhagen: Det är vansinne att vi sänder unga in i döden. Stoppa utvisningarna till Afghanistan! #låtdeungastanna #vistårinteut http…,
2017-10-09 21:01:16,917495198770483200,2017-10-09 21:01:16,AsaLindhagen,,28,Det är vansinne att vi sänder unga in i döden. Stoppa utvisningarna till Afghanistan! #låtdeungastanna #vistårinteut https://t.co/1G9cRP1FUY,
2017-10-09 20:55:06,917493648039841792,2017-10-09 20:55:06,ambrowoll,,13,RT @berge_stina: #vistårinteut - Björn Kjellman talar om rättsosäkerhet i asylprocessen https://t.co/WEv0bHXP3g via @YouTube,
2017-10-09 20:45:20,917491192014737408,2017-10-09 20:45:20,bitchtanten,Sweden,19,RT @magnus_vinqvist: @metrosverige @metrodebatt Detta är ju helt befängt. Hur kan ni släppa igenom denna med tanke på allt som är känt om å…,
2017-10-09 20:40:55,917490080088051714,2017-10-09 20:40:55,ambrowoll,,19,RT @magnus_vinqvist: @metrosverige @metrodebatt Detta är ju helt befängt. Hur kan ni släppa igenom denna med tanke på allt som är känt om å…,
2017-10-09 20:40:49,917490053785575424,2017-10-09 20:40:49,IngerStenlund,Södra Lappland,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 20:27:56,917486809046712327,2017-10-09 20:27:56,rastadg,,6,"RT @MadeleineMaddis: Ja, beställningsjobb av regeringen med @SwedishPM i spetsen Skamligt, Rättsvidrigt Inhumant Osolidariskt MR?
#låtdeung…",
2017-10-09 20:21:46,917485260941783040,2017-10-09 20:21:46,SuediBlyat,,0,"@Storpotaten @PicyVicy @sinitsin37 Ok, så vi har oreglerad invandring för alla människor ifrån oansvarsfulla skitlä… https://t.co/fMALLAVCPn",917468873414402048
2017-10-09 20:17:11,917484104131731456,2017-10-09 20:17:11,BriHed11,Åre kommun,4,"RT @MadeleineMaddis: @socialdemokrat ni utvisar unga till dödenÄr det ok?Är det er politik? Skandal Skäms
#låtdeungastanna #vistårinteut 
h…",
2017-10-09 20:09:55,917482276115578880,2017-10-09 20:09:55,holmqvist85,"Malmö, Sverige",4,"RT @hvmalortie: Min mamma är blind på ena örat och min pappa odlar bomber. Här är #vistårinteut  rapport, rättsosäker asylprocess https://t…",
2017-10-09 20:06:28,917481407873765377,2017-10-09 20:06:28,chivarsson1,"Stockholm, Sverige",53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 20:04:57,917481026775126016,2017-10-09 20:04:57,Ragnhild63,,16,RT @berge_stina: #vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/MA2oCROUDA via @YouTube,
2017-10-09 20:04:06,917480814778216451,2017-10-09 20:04:06,MadeleineMaddis,,4,"@socialdemokrat ni utvisar unga till dödenÄr det ok?Är det er politik? Skandal Skäms
#låtdeungastanna #vistårinteut 
https://t.co/ATNfUgpwzc",
2017-10-09 19:51:07,917477545775452160,2017-10-09 19:51:07,MimiWinther,"Kungsbacka, Sweden",0,#vistårinteut - Jonas Gardell talar om rättsosäkerhet i asylprocessen https://t.co/nUr4Wn36Lo via @YouTube,
2017-10-09 19:41:05,917475020565372928,2017-10-09 19:41:05,MadeleineMaddis,,7,"RT @vistarinteut: @vistarinteut @liberalerna över 100 suicidbenägna ensamkommande, mörkertalet är stort   https://t.co/TZpV9Swsmt",
2017-10-09 19:28:09,917471766301368320,2017-10-09 19:28:09,KristinaEriks10,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 19:16:27,917468822071848961,2017-10-09 19:16:27,berge_stina,Hoceanien,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 18:57:55,917464155816263680,2017-10-09 18:57:55,MadeleineMaddis,,0,"Rätt till offentligt biträde för ensamkommande.
#låtdeungastanna #vistårinteut 
https://t.co/wFl3729iuH",
2017-10-09 18:56:09,917463711614455808,2017-10-09 18:56:09,MatildaRyden3,,7,RT @MadeleineMaddis: Det är en stor skam @socialdemokrat värre än IT-skandalen. KU anmäl JO-anmäl! #låtdeungastanna #vistårinteut https://t…,
2017-10-09 18:38:06,917459168969273344,2017-10-09 18:38:06,barbro_9,Sweden,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 18:35:13,917458444122251265,2017-10-09 18:35:13,Ulrjo,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 18:30:03,917457146740199425,2017-10-09 18:30:03,HolmstromKarin,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 18:26:10,917456166711590917,2017-10-09 18:26:10,TangoThea1,,0,I morgon utvisas tre ungdomar till ett av världens farligaste och fattigaste länder. Skäms @Regering @Stefan_Lofven #vistårinteut,
2017-10-09 18:23:36,917455520252006402,2017-10-09 18:23:36,CarolinaKriste3,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 18:13:56,917453089145327616,2017-10-09 18:13:56,umartinh,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 18:05:25,917450944698347526,2017-10-09 18:05:25,EnStina,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 18:02:16,917450152058806272,2017-10-09 18:02:16,BriHed11,Åre kommun,7,"RT @vistarinteut: @vistarinteut @liberalerna över 100 suicidbenägna ensamkommande, mörkertalet är stort   https://t.co/TZpV9Swsmt",
2017-10-09 17:56:42,917448752604024832,2017-10-09 17:56:42,stoppautvisning,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 17:55:32,917448459698962432,2017-10-09 17:55:32,BriHed11,Åre kommun,4,"RT @hvmalortie: Min mamma är blind på ena örat och min pappa odlar bomber. Här är #vistårinteut  rapport, rättsosäker asylprocess https://t…",
2017-10-09 17:31:09,917442323532959749,2017-10-09 17:31:09,Hamnviken,"Kramfors, Sweden",4,"RT @hvmalortie: Min mamma är blind på ena örat och min pappa odlar bomber. Här är #vistårinteut  rapport, rättsosäker asylprocess https://t…",
2017-10-09 17:30:05,917442053398601735,2017-10-09 17:30:05,Duracell_DVC,"Stockholms Län, Sverige",0,"@Jonas_Gardell 
#vistaarinteut att inte lögnarna skickas tillbaka som avskräckande information till andra som vill… https://t.co/PhDCUyN40Q",
2017-10-09 17:28:31,917441657569796098,2017-10-09 17:28:31,HolmstromKarin,,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-09 17:28:25,917441635553648641,2017-10-09 17:28:25,Duracell_DVC,"Stockholms Län, Sverige",0,"@Jonas_Gardell 
#vistaarinteut att de som de facto ÄR under 18 behöver leva tillsammans med lögnare som är äldre me… https://t.co/YThyl29ZOO",
2017-10-09 17:27:05,917441299850051586,2017-10-09 17:27:05,Duracell_DVC,"Stockholms Län, Sverige",0,"@Jonas_Gardell 
#vistaarinteut att politiker inte ser arr ordentlig åldersbestämning. Och @ 16 åringar slipper klas… https://t.co/BW33m6q5LR",
2017-10-09 17:27:03,917441288743673856,2017-10-09 17:27:03,erikamarcusson,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 17:26:10,917441069301805057,2017-10-09 17:26:10,hvmalortie,www.nyaunga@wordpress.com     ,4,"Min mamma är blind på ena örat och min pappa odlar bomber. Här är #vistårinteut  rapport, rättsosäker asylprocess https://t.co/FsENnG048V",
2017-10-09 16:32:41,917427609851621376,2017-10-09 16:32:41,Hamnviken,"Kramfors, Sweden",16,RT @berge_stina: #vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/MA2oCROUDA via @YouTube,
2017-10-09 16:31:55,917427414912860162,2017-10-09 16:31:55,CarolinaKriste3,,4,RT @berge_stina: #vistårinteut - WilliamSpetz talar om rättsosäkerhet i asylprocessen https://t.co/MQeZNEhSTB via @YouTube,
2017-10-09 16:30:44,917427116383391744,2017-10-09 16:30:44,CarolinaKriste3,,16,RT @berge_stina: #vistårinteut - Gunilla Röör talar om rättsosäkerhet i asylprocessen https://t.co/MA2oCROUDA via @YouTube,
2017-10-09 16:04:50,917420601635196928,2017-10-09 16:04:50,KatalineOstman,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 15:55:33,917418261482000385,2017-10-09 15:55:33,SaraHLahtinen,,0,Sluta skicka barn och ungdomar dit. @SwedishPM @Ygeman @margotwallstrom @johanssonmorgan #vistårinteut https://t.co/N2uDvCf6z7,
2017-10-09 15:52:27,917417482188722176,2017-10-09 15:52:27,KristinaZanotti,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 15:46:41,917416031790026755,2017-10-09 15:46:41,zwajan,,53,"RT @Jonas_Gardell: Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 15:30:15,917411895010906114,2017-10-09 15:30:15,Jonas_Gardell,,53,"Låt de unga stanna! #vistårinteut 

https://t.co/hj5BdT3lm2",
2017-10-09 15:01:28,917404652525768705,2017-10-09 15:01:28,backfredrik,,9,"RT @MadeleineMaddis: Läs @Migrationsverk till er kompetensutveckling. Hoppas ni lär er något. #låtdeungastanna 
#vistårinteut https://t.co/…",
2017-10-09 15:00:43,917404462335037440,2017-10-09 15:00:43,backfredrik,,25,RT @KinnaVSIU: @anderslindberg @vistarinteut Alla som fortfarande tror att vi har en rättssäker asylprocess för ensamkommande unga där asyl…,
2017-10-09 14:58:53,917404004400926720,2017-10-09 14:58:53,thessbott,Göteborg,33,"RT @vistarinteut: #pldebatt  vilka partiledare är modiga nog att ta bollen, tala om ensamkommande och deportationen 10/10 ? https://t.co/tE…",
2017-10-09 14:53:33,917402659358937088,2017-10-09 14:53:33,JaggedJason,"Malmo, Sweden",0,Förvarstagna ensamkommande unga - deportation 10 oktober https://t.co/Hsm7A0GWcL,
